code,name,discipline_id,type,full_time,alias,remark,created_at,updated_at,sort_order,deleted_at
125200,公共管理,187.0,专硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,727,
125300,会计,188.0,专硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,728,
125400,旅游管理,189.0,专硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,729,
125500,图书情报,190.0,专硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,730,
125600,工程管理,191.0,专硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,731,
125601,工程管理,191.0,专硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,732,
125604,物流工程与管理,191.0,专硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,733,
125603,工业工程与管理,191.0,专硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,734,
125602,项目管理,191.0,专硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,735,
125700,审计,192.0,专硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,736,
135200,音乐,193.0,专硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,737,
135300,舞蹈,194.0,专硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,738,
135400,戏剧与影视,195.0,专硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,739,
135500,戏曲与曲艺,196.0,专硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,740,
135600,美术与书法,197.0,专硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,741,
135700,设计,198.0,专硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,742,
145100,文物,199.0,专硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,743,
